DEPARTMENT,PROVINCE,DISTRICT,UBIGEO,GID_3,NAME_3,Poverty
APURIMAC,ANTABAMBA,SABAINO,30307,PER.3.3.7_1,Sabaino,50.79999924
APURIMAC,AYMARAES,CAPAYA,30402,PER.3.4.1_1,Capaya,41.70000076
APURIMAC,AYMARAES,CARAYBAMBA,30403,PER.3.4.2_1,Caraybamba,40.20000076
APURIMAC,AYMARAES,CHALHUANCA,30401,PER.3.4.3_1,Chalhuanca,23.39999962
APURIMAC,AYMARAES,CHAPIMARCA,30404,PER.3.4.4_1,Chapimarca,40.40000153
APURIMAC,AYMARAES,COLCABAMBA,30405,PER.9.7.5_1,Colcabamba,39
APURIMAC,AYMARAES,COTARUSE,30406,PER.3.4.6_1,Cotaruse,32.09999847
APURIMAC,AYMARAES,IHUAYLLO,30407,PER.3.4.7_1,Huayllo,39.29999924
APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,30408,PER.3.4.8_1,Justo Apu Sahuaraura,44.20000076
APURIMAC,AYMARAES,LUCRE,30409,PER.3.4.9_1,Lucre,55.5
APURIMAC,AYMARAES,POCOHUANCA,30410,PER.3.4.10_1,Pocohuanca,39.40000153
APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,30411,PER.3.4.11_1,San Juan de Chacña,33.5
APURIMAC,AYMARAES,SAÑAYCA,30412,PER.3.4.12_1,Sañayca,32.09999847
APURIMAC,AYMARAES,SORAYA,30413,PER.3.4.13_1,Soraya,40.79999924
APURIMAC,AYMARAES,TAPAIRIHUA,30414,PER.3.4.14_1,Tapairihua,51.09999847
APURIMAC,AYMARAES,TINTAY,30415,PER.3.4.15_1,Tintay,32
APURIMAC,AYMARAES,TORAYA,30416,PER.3.4.16_1,Toraya,38.59999847
APURIMAC,AYMARAES,YANACA,30417,PER.3.4.17_1,Yanaca,36.5
APURIMAC,CHINCHEROS,ANCO_HUALLO,30602,PER.3.5.1_1,Anco-Huallo,38.90000153
APURIMAC,CHINCHEROS,CHINCHEROS,30601,PER.3.5.2_1,Chincheros,47.79999924
APURIMAC,CHINCHEROS,COCHARCAS,30603,PER.3.5.3_1,Cocharcas,53.90000153
APURIMAC,CHINCHEROS,HUACCANA,30604,PER.3.5.4_1,Huaccana,39.20000076
APURIMAC,CHINCHEROS,OCOBAMBA,30605,PER.3.5.5_1,Ocobamba,43.20000076
APURIMAC,CHINCHEROS,ONGOY,30606,PER.3.5.6_1,Ongoy,43
APURIMAC,CHINCHEROS,RANRACANCHA,30608,PER.3.5.7_1,Ranracancha,53.90000153
APURIMAC,CHINCHEROS,URANMARCA,30607,PER.3.5.8_1,Uranmarca,52.90000153
APURIMAC,COTABAMBAS,CHALLHUAHUACHO,30506,PER.3.6.1_1,Challhuahuacho,39
APURIMAC,COTABAMBAS,COTABAMBAS,30502,PER.3.6.2_1,Cotabambas,40.59999847
APURIMAC,COTABAMBAS,COYLLURQUI,30503,PER.3.6.3_1,Coyllurqui,53.79999924
APURIMAC,COTABAMBAS,HAQUIRA,30504,PER.3.6.4_1,Haquira,45.20000076
APURIMAC,COTABAMBAS,MARA,30505,PER.3.6.5_1,Mara,41.70000076
APURIMAC,COTABAMBAS,TAMBOBAMBA,30501,PER.3.6.6_1,Tambobamba,43.20000076
APURIMAC,GRAU,CHUQUIBAMBILLA,30701,PER.3.7.1_1,Chuquibambilla,36.59999847
APURIMAC,GRAU,CURASCO,30714,PER.3.7.2_1,Curasco,53.79999924
APURIMAC,GRAU,CURPAHUASI,30702,PER.3.7.3_1,Curpahuasi,53.59999847
APURIMAC,GRAU,GAMARRA,30703,PER.3.7.4_1,Gamarra,53
APURIMAC,GRAU,HUAYLLATI,30704,PER.3.7.5_1,Huayllati,47
APURIMAC,GRAU,MAMARA,30705,PER.3.7.6_1,Mamara,32.40000153
APURIMAC,GRAU,MICAELA BASTIDAS,30706,PER.3.7.7_1,Micaela Bastidas,52
APURIMAC,GRAU,PATAYPAMPA,30707,PER.3.7.8_1,Pataypampa,51.90000153
APURIMAC,GRAU,PROGRESO,30708,PER.3.7.9_1,Progreso,49.29999924
APURIMAC,GRAU,SAN ANTONIO,30709,PER.3.7.10_1,San Antonio,38.09999847
APURIMAC,GRAU,SANTA ROSA,30710,PER.3.7.11_1,Santa Rosa,48.20000076
APURIMAC,GRAU,TURPAY,30711,PER.3.7.12_1,Turpay,32.40000153
APURIMAC,GRAU,VILCABAMBA,30712,PER.3.7.13_1,Vilcabamba,30.10000038
APURIMAC,GRAU,VIRUNDO,30713,PER.3.7.14_1,Virundo,41.40000153
AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,40102,PER.4.1.1_1,Alto Selva Alegre,5.199999809
AREQUIPA,AREQUIPA,AREQUIPA,40101,PER.4.1.2_1,Arequipa,0.699999988
AREQUIPA,AREQUIPA,CAYMA,40103,PER.4.1.3_1,Cayma,6.400000095
AREQUIPA,AREQUIPA,CERRO COLORADO,40104,PER.4.1.4_1,Cerro Colorado,9.100000381
AREQUIPA,AREQUIPA,CHARACATO,40105,PER.4.1.5_1,Characato,11.5
AREQUIPA,AREQUIPA,CHIGUATA,40106,PER.4.1.6_1,Chiguata,17.79999924
AREQUIPA,AREQUIPA,JACOBO HUNTER,40107,PER.4.1.7_1,Jacobo Hunter,4.300000191
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,40129,PER.4.1.8_1,Jose Luis Bustamante Y Rivero,1.399999976
AREQUIPA,AREQUIPA,LA JOYA,40108,PER.4.1.9_1,La Joya,17
AREQUIPA,AREQUIPA,MOLLEBAYA,40111,PER.4.1.13_1,Mollebaya,7.400000095
AREQUIPA,AREQUIPA,PAUCARPATA,40112,PER.4.1.14_1,Paucarpata,6.199999809
AREQUIPA,AREQUIPA,POCSI,40113,PER.4.1.15_1,Pocsi,14.39999962
AREQUIPA,AREQUIPA,POLOBAYA,40114,PER.4.1.16_1,Polobaya,17.70000076
AREQUIPA,AREQUIPA,QUEQUEÑA,40115,PER.4.1.17_1,Quequeña,11.5
AREQUIPA,AREQUIPA,SABANDIA,40116,PER.4.1.18_1,Sabandia,11.5
AREQUIPA,AREQUIPA,SACHACA,40117,PER.4.1.19_1,Sachaca,6.599999905
AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,40118,PER.4.1.20_1,San Juan de Siguas,14.39999962
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,40119,PER.4.1.21_1,San Juan de Tarucani,27.29999924
AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,40120,PER.4.1.22_1,Santa Isabel de Siguas,23
AREQUIPA,AREQUIPA,SANTA RITA DE SIGUAS,40121,PER.4.1.23_1,Santa Rita de Siguas,17
AREQUIPA,AREQUIPA,SOCABAYA,40122,PER.4.1.24_1,Socabaya,4.699999809
AREQUIPA,AREQUIPA,TIABAYA,40123,PER.4.1.25_1,Tiabaya,7.400000095
AREQUIPA,AREQUIPA,UCHUMAYO,40124,PER.4.1.26_1,Uchumayo,6.300000191
AREQUIPA,AREQUIPA,VITOR,40125,PER.4.1.27_1,Vitor,14.39999962
AREQUIPA,AREQUIPA,YANAHUARA,40126,PER.4.1.28_1,Yanahuara,0.300000012
AREQUIPA,AREQUIPA,YARABAMBA,40127,PER.4.1.29_1,Yarabamba,12.69999981
AREQUIPA,AREQUIPA,YURA,40128,PER.4.1.30_1,Yura,14.10000038
AREQUIPA,CAMANA,CAMANA,40201,PER.4.2.1_1,Camana,5.400000095
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,40202,PER.4.2.2_1,Jose Maria Quimper,18.29999924
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,40203,PER.4.2.3_1,Mariano Nicolas Valcarcel,8.100000381
AREQUIPA,CAMANA,MARISCAL CACERES,40204,PER.4.2.4_1,Mariscal Caceres,22.29999924
AREQUIPA,CAMANA,NICOLAS DE PIEROLA,40205,PER.4.2.5_1,Nicolas de Pierola,18.29999924
AREQUIPA,CAMANA,OCOÑA,40206,PER.4.2.6_1,Ocoña,13.69999981
AREQUIPA,CAMANA,QUILCA,40207,PER.4.2.7_1,Quilca,8.600000381
AREQUIPA,CAMANA,SAMUEL PASTOR,40208,PER.4.2.8_1,Samuel Pastor,13.69999981
AREQUIPA,CARAVELI,ACARI,40302,PER.4.3.1_1,Acari,11.19999981
AREQUIPA,CARAVELI,ATICO,40303,PER.4.3.2_1,Atico,11.89999962
AREQUIPA,CARAVELI,ATIQUIPA,40304,PER.4.3.3_1,Atiquipa,14.30000019
AREQUIPA,CARAVELI,BELLA UNION,40305,PER.4.3.4_1,Bella Union,11.89999962
AREQUIPA,CARAVELI,CAHUACHO,40306,PER.4.3.5_1,Cahuacho,41.5
AREQUIPA,CARAVELI,CARAVELI,40301,PER.4.3.6_1,Caraveli,11.89999962
AREQUIPA,CARAVELI,CHALA,40307,PER.4.3.7_1,Chala,11.89999962
AREQUIPA,CARAVELI,CHAPARRA,40308,PER.4.3.8_1,Chaparra,11.19999981
AREQUIPA,CARAVELI,HUANUHUANU,40309,PER.4.3.9_1,Huanuhuanu,14.30000019
AREQUIPA,CARAVELI,JAQUI,40310,PER.4.3.10_1,Jaqui,14.30000019
AREQUIPA,CARAVELI,QUICACHA,40312,PER.4.3.12_1,Quicacha,16.89999962
AREQUIPA,CARAVELI,YAUCA,40313,PER.4.3.13_1,Yauca,7.699999809
AREQUIPA,CASTILLA,ANDAGUA,40402,PER.4.4.1_1,Andagua,41
AREQUIPA,CASTILLA,APLAO,40401,PER.4.4.2_1,Aplao,13.39999962
AREQUIPA,CASTILLA,AYO,40403,PER.4.4.3_1,Ayo,19.29999924
AREQUIPA,CASTILLA,CHACHAS,40404,PER.4.4.4_1,Chachas,38.70000076
AREQUIPA,CASTILLA,CHILCAYMARCA,40405,PER.4.4.5_1,Chilcaymarca,39.29999924
AREQUIPA,CASTILLA,CHOCO,40406,PER.4.4.6_1,Choco,40
AREQUIPA,CASTILLA,HUANCARQUI,40407,PER.4.4.7_1,Huancarqui,12.60000038
AREQUIPA,CASTILLA,MACHAGUAY,40408,PER.4.4.8_1,Machaguay,19.29999924
AREQUIPA,CASTILLA,ORCOPAMPA,40409,PER.4.4.9_1,Orcopampa,15.69999981
AREQUIPA,CASTILLA,PAMPACOLCA,40410,PER.4.4.10_1,Pampacolca,20.89999962
AREQUIPA,CASTILLA,TIPAN,40411,PER.4.4.11_1,Tipan,25.79999924
AREQUIPA,CASTILLA,UÑON,40412,PER.4.4.12_1,Uñon,25.79999924
AREQUIPA,CASTILLA,URACA,40413,PER.4.4.13_1,Uraca,13.39999962
AREQUIPA,CASTILLA,VIRACO,40414,PER.4.4.14_1,Viraco,25.79999924
AREQUIPA,CAYLLOMA,MAJES,40520,,,12.60000038
AREQUIPA,CAYLLOMA,ACHOMA,40502,PER.4.5.1_1,Achoma,25.29999924
AREQUIPA,CAYLLOMA,CABANACONDE,40503,PER.4.5.2_1,Cabanaconde,33.90000153
AREQUIPA,CAYLLOMA,CALLALLI,40504,PER.4.5.3_1,Callalli,29.60000038
AREQUIPA,CAYLLOMA,CAYLLOMA,40505,PER.4.5.4_1,Caylloma,40.79999924
AREQUIPA,CAYLLOMA,CHIVAY,40501,PER.4.5.5_1,Chivay,16.29999924
AREQUIPA,CAYLLOMA,COPORAQUE,40506,PER.4.5.6_1,Coporaque,25.29999924
AREQUIPA,CAYLLOMA,HUAMBO,40507,PER.4.5.7_1,Huambo,29.10000038
AREQUIPA,CAYLLOMA,HUANCA,40508,PER.4.5.8_1,Huanca,35.90000153
AREQUIPA,CAYLLOMA,ICHUPAMPA,40509,PER.4.5.9_1,Ichupampa,28.89999962
AREQUIPA,CAYLLOMA,LARI,40510,PER.4.5.10_1,Lari,29.60000038
AREQUIPA,CAYLLOMA,LLUTA,40511,PER.4.5.11_1,Lluta,29
AREQUIPA,CAYLLOMA,MACA,40512,PER.4.5.12_1,Maca,29.60000038
AREQUIPA,CAYLLOMA,MADRIGAL,40513,PER.4.5.13_1,Madrigal,29.60000038
AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,40514,PER.4.5.14_1,San Antonio de Chuca,28.89999962
AREQUIPA,CAYLLOMA,SIBAYO,40515,PER.4.5.15_1,Sibayo,33.90000153
AREQUIPA,CAYLLOMA,TAPAY,40516,PER.4.5.16_1,Tapay,43.09999847
AREQUIPA,CAYLLOMA,TISCO,40517,PER.4.5.17_1,Tisco,47.79999924
AREQUIPA,CAYLLOMA,TUTI,40518,PER.4.5.18_1,Tuti,29.60000038
AREQUIPA,CAYLLOMA,YANQUE,40519,PER.4.5.19_1,Yanque,24.79999924
AREQUIPA,CONDESUYOS,ANDARAY,40602,PER.4.6.1_1,Andaray,23.39999962
AREQUIPA,CONDESUYOS,CAYARANI,40603,PER.4.6.2_1,Cayarani,42.90000153
AREQUIPA,CONDESUYOS,CHICHAS,40604,PER.4.6.3_1,Chichas,38.90000153
AREQUIPA,CONDESUYOS,CHUQUIBAMBA,40601,PER.4.6.4_1,Chuquibamba,14.30000019
AREQUIPA,CONDESUYOS,IRAY,40605,PER.4.6.5_1,Iray,23.39999962
AREQUIPA,CONDESUYOS,RIO GRANDE,40606,PER.4.6.6_1,Rio Grande,14.60000038
AREQUIPA,CONDESUYOS,SALAMANCA,40607,PER.4.6.7_1,Salamanca,27.10000038
AREQUIPA,CONDESUYOS,YANAQUIHUA,40608,PER.4.6.8_1,Yanaquihua,14.60000038
AREQUIPA,ISLAY,COCACHACRA,40702,PER.4.7.1_1,Cocachacra,12.39999962
AREQUIPA,ISLAY,DEAN VALDIVIA,40703,PER.4.7.2_1,Dean Valdivia,17.79999924
AREQUIPA,ISLAY,MEJIA,40705,PER.4.7.4_1,Mejia,4
AREQUIPA,ISLAY,MOLLENDO,40701,PER.4.7.5_1,Mollendo,6.400000095
AREQUIPA,ISLAY,PUNTA DE BOMBON,40706,PER.4.7.6_1,Punta de Bombon,12.39999962
AREQUIPA,LA UNION,ALCA,40802,PER.4.8.1_1,Alca,46.40000153
AREQUIPA,LA UNION,CHARCANA,40803,PER.4.8.2_1,Charcana,39.29999924
AREQUIPA,LA UNION,COTAHUASI,40801,PER.4.8.3_1,Cotahuasi,18.70000076
AREQUIPA,LA UNION,HUAYNACOTAS,40804,PER.4.8.4_1,Huaynacotas,42.20000076
AREQUIPA,LA UNION,PAMPAMARCA,40805,PER.4.8.5_1,Pampamarca,40
AREQUIPA,LA UNION,PUYCA,40806,PER.4.8.6_1,Puyca,52.20000076
AREQUIPA,LA UNION,QUECHUALLA,40807,PER.4.8.7_1,Quechualla,28.89999962
AREQUIPA,LA UNION,SAYLA,40808,PER.4.8.8_1,Sayla,33.09999847
AREQUIPA,LA UNION,TAURIA,40809,PER.4.8.9_1,Tauria,28.89999962
AREQUIPA,LA UNION,TOMEPAMPA,40810,PER.4.8.10_1,Tomepampa,26.5
AREQUIPA,LA UNION,TORO,40811,PER.4.8.11_1,Toro,33.09999847
AYACUCHO,CANGALLO,CANGALLO,50201,PER.5.1.1_1,Cangallo,35
AYACUCHO,CANGALLO,CHUSCHI,50202,PER.5.1.2_1,Chuschi,49.70000076
AYACUCHO,CANGALLO,LOS MOROCHUCOS,50203,PER.5.1.3_1,Los Morochucos,46
AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,50204,PER.5.1.4_1,Maria Parado de Bellido,58.59999847
AYACUCHO,CANGALLO,PARAS,50205,PER.5.1.5_1,Paras,63.90000153
AYACUCHO,CANGALLO,TOTOS,50206,PER.5.1.6_1,Totos,49.90000153
AYACUCHO,HUAMANGA,JESUS NAZARENO,50115,,,16.29999924
AYACUCHO,HUAMANGA,ACOCRO,50102,PER.5.2.1_1,Acocro,51.5
AYACUCHO,HUAMANGA,ACOS VINCHOS,50103,PER.5.2.2_1,Acos Vinchos,45.29999924
AYACUCHO,HUAMANGA,AYACUCHO,50101,PER.5.2.3_1,Ayacucho,15.10000038
AYACUCHO,HUAMANGA,CARMEN ALTO,50104,PER.5.2.4_1,Carmen Alto,26.70000076
AYACUCHO,HUAMANGA,CHIARA,50105,PER.5.2.5_1,Chiara,51.70000076
AYACUCHO,HUAMANGA,OCROS,50106,PER.5.2.6_1,Ocros,52.5
AYACUCHO,HUAMANGA,PACAYCASA,50107,PER.5.2.7_1,Pacaycasa,31.60000038
AYACUCHO,HUAMANGA,QUINUA,50108,PER.5.2.8_1,Quinua,38
AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,50109,PER.5.2.9_1,San Jose de Ticllas,53.90000153
AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,50110,PER.5.2.10_1,San Juan Bautista,18.79999924
AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,50111,PER.5.2.11_1,Santiago de Pischa,46.90000153
AYACUCHO,HUAMANGA,SOCOS,50112,PER.5.2.12_1,Socos,60.59999847
AYACUCHO,HUAMANGA,TAMBILLO,50113,PER.5.2.13_1,Tambillo,38
AYACUCHO,HUAMANGA,VINCHOS,50114,PER.5.2.14_1,Vinchos,58
AYACUCHO,HUANCA SANCOS,CARAPO,50302,PER.5.3.1_1,Carapo,51.59999847
AYACUCHO,HUANCA SANCOS,SACSAMARCA,50303,PER.5.3.2_1,Sacsamarca,45.79999924
AYACUCHO,HUANCA SANCOS,SANCOS,50301,PER.5.3.3_1,Sancos,34.59999847
AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,50304,PER.5.3.4_1,Santiago de Lucanamarca,43.90000153
AYACUCHO,HUANTA,LLOCHEGUA,50408,,,32.09999847
AYACUCHO,HUANTA,AYAHUANCO,50402,PER.5.4.1_1,Ayahuanco,53.09999847
AYACUCHO,HUANTA,HUAMANGUILLA,50403,PER.5.4.2_1,Huamanguilla,49.5
AYACUCHO,HUANTA,HUANTA,50401,PER.5.4.3_1,Huanta,36.20000076
AYACUCHO,HUANTA,IGUAIN,50404,PER.5.4.4_1,Iguain,52.20000076
AYACUCHO,HUANTA,LURICOCHA,50405,PER.5.4.5_1,Luricocha,43.59999847
AYACUCHO,HUANTA,SANTILLANA,50406,PER.5.4.6_1,Santillana,59.90000153
AYACUCHO,HUANTA,SIVIA,50407,PER.5.4.7_1,Sivia,45.79999924
AYACUCHO,LA MAR,SAMUGARI,50509,,,42.29999924
AYACUCHO,LA MAR,ANCO,50502,PER.5.5.1_1,Anco,45.90000153
AYACUCHO,LA MAR,AYNA,50503,PER.5.5.2_1,Ayna,38.90000153
AYACUCHO,LA MAR,CHILCAS,50504,PER.5.5.3_1,Chilcas,44
AYACUCHO,LA MAR,CHUNGUI,50505,PER.5.5.4_1,Chungui,62.40000153
AYACUCHO,LA MAR,LUIS CARRANZA,50506,PER.5.5.5_1,Luis Carranza,63.59999847
AYACUCHO,LA MAR,SAN MIGUEL,50501,PER.5.5.6_1,San Miguel,48.59999847
AYACUCHO,LA MAR,SANTA ROSA,50507,PER.5.5.7_1,Santa Rosa,31.89999962
AYACUCHO,LA MAR,TAMBO,50508,PER.5.5.8_1,Tambo,54
AYACUCHO,LUCANAS,AUCARA,50602,PER.5.6.1_1,Aucara,49.5
AYACUCHO,LUCANAS,CABANA,50603,PER.5.6.2_1,Cabana,42.70000076
AYACUCHO,LUCANAS,CARMEN SALCEDO,50604,PER.5.6.3_1,Carmen Salcedo,35
AYACUCHO,LUCANAS,CHAVIÑA,50605,PER.5.6.4_1,Chaviña,32.40000153
AYACUCHO,LUCANAS,CHIPAO,50606,PER.5.6.5_1,Chipao,39.29999924
AYACUCHO,LUCANAS,HUAC-HUAS,50607,PER.5.6.6_1,Huac-Huas,48.59999847
AYACUCHO,LUCANAS,LARAMATE,50608,PER.5.6.7_1,Laramate,46.29999924
AYACUCHO,LUCANAS,LEONCIO PRADO,50609,PER.5.6.8_1,Leoncio Prado,38.90000153
AYACUCHO,LUCANAS,LLAUTA,50610,PER.5.6.9_1,Llauta,27.39999962
AYACUCHO,LUCANAS,LUCANAS,50611,PER.5.6.10_1,Lucanas,41.5
AYACUCHO,LUCANAS,OCAÑA,50612,PER.5.6.11_1,Ocana,50.29999924
AYACUCHO,LUCANAS,OTOCA,50613,PER.5.6.12_1,Otoca,43.90000153
AYACUCHO,LUCANAS,PUQUIO,50601,PER.5.6.13_1,Puquio,34.79999924
AYACUCHO,LUCANAS,SAISA,50614,PER.5.6.14_1,Saisa,50
AYACUCHO,LUCANAS,SAN CRISTOBAL,50615,PER.5.6.15_1,San Cristobal,54.59999847
AYACUCHO,LUCANAS,SAN JUAN,50616,PER.5.6.16_1,San Juan,40.70000076
AYACUCHO,LUCANAS,SAN PEDRO,50617,PER.5.6.17_1,San Pedro,49
AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,50618,PER.5.6.18_1,San Pedro de Palco,35
AYACUCHO,LUCANAS,SANCOS,50619,PER.5.6.19_1,Sancos,42.29999924
AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO,50620,PER.5.6.20_1,Santa Ana de Huaycahuacho,29.70000076
AYACUCHO,LUCANAS,SANTA LUCIA,50621,PER.5.6.21_1,Santa Lucia,39.59999847
AYACUCHO,PARINACOCHAS,CHUMPI,50702,PER.5.7.1_1,Chumpi,37
AYACUCHO,PARINACOCHAS,CORACORA,50701,PER.5.7.2_1,Coracora,37.20000076
AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,50703,PER.5.7.3_1,Coronel Castañeda,55.79999924
AYACUCHO,PARINACOCHAS,PACAPAUSA,50704,PER.5.7.5_1,Pacapausa,29.39999962
AYACUCHO,PARINACOCHAS,PULLO,50705,PER.5.7.6_1,Pullo,37.79999924
AYACUCHO,PARINACOCHAS,PUYUSCA,50706,PER.5.7.7_1,Puyusca,32.09999847
AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO,50707,PER.5.7.8_1,San Francisco de Ravacayco,39.29999924
AYACUCHO,PARINACOCHAS,UPAHUACHO,50708,PER.5.7.9_1,Upahuacho,59
AYACUCHO,PAUCAR DEL SARA SARA,COLTA,50802,PER.5.8.1_1,Colta,39.90000153
AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA,50803,PER.5.8.2_1,Corculla,37.40000153
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,50804,PER.5.8.3_1,Lampa,32.09999847
AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,50805,PER.5.8.4_1,Marcabamba,19.89999962
AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,50806,PER.5.8.5_1,Oyolo,39.70000076
AYACUCHO,PAUCAR DEL SARA SARA,PARARCA,50807,PER.5.8.6_1,Pararca,32.09999847
AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,50801,PER.5.8.7_1,Pausa,23.5
AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,50808,PER.5.8.8_1,San Javier de Alpabamba,37.40000153
AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA,50809,PER.5.8.9_1,San Jose de Ushua,30.29999924
AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA,50810,PER.5.8.10_1,Sara Sara,30.29999924
AYACUCHO,SUCRE,BELEN,50902,,,53.5
AYACUCHO,SUCRE,CHALCOS,50903,PER.5.9.2_1,Chalcos,58.40000153
AYACUCHO,SUCRE,CHILCAYOC,50904,PER.5.9.3_1,Chilcayoc,50.79999924
AYACUCHO,SUCRE,HUACAÑA,50905,PER.5.9.4_1,Huacaña,43.5
AYACUCHO,SUCRE,MORCOLLA,50906,PER.5.9.5_1,Morcolla,64.40000153
AYACUCHO,SUCRE,PAICO,50907,PER.5.9.6_1,Paico,47
AYACUCHO,SUCRE,QUEROBAMBA,50901,PER.5.9.7_1,Querobamba,32.79999924
AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,50908,PER.5.9.8_1,San Pedro de Larcay,47.09999847
AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,50909,PER.5.9.9_1,San Salvador de Quije,45.40000153
AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,50910,PER.5.9.10_1,Santiago de Paucaray,55
AYACUCHO,SUCRE,SORAS,50911,PER.5.9.11_1,Soras,42.29999924
AYACUCHO,VICTOR FAJARDO,ALCAMENCA,51002,PER.5.10.1_1,Alcamenca,52.09999847
AYACUCHO,VICTOR FAJARDO,APONGO,51003,PER.5.10.2_1,Apongo,53.5
AYACUCHO,VICTOR FAJARDO,ASQUIPATA,51004,PER.5.10.3_1,Asquipata,44.90000153
AYACUCHO,VICTOR FAJARDO,CANARIA,51005,PER.5.10.4_1,Canaria,50.90000153
AYACUCHO,VICTOR FAJARDO,CAYARA,51006,PER.5.10.5_1,Cayara,59
AYACUCHO,VICTOR FAJARDO,COLCA,51007,PER.5.10.6_1,Colca,42.29999924
AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA,51008,PER.5.10.7_1,Huamanquiquia,63.5
AYACUCHO,VICTOR FAJARDO,HUANCAPI,51001,PER.5.10.8_1,Huancapi,32.59999847
AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA,51009,PER.5.10.9_1,Huancaraylla,36.20000076
AYACUCHO,VICTOR FAJARDO,HUAYA,51010,PER.5.10.10_1,Huaya,55.90000153
AYACUCHO,VICTOR FAJARDO,SARHUA,51011,PER.5.10.11_1,Sarhua,70.69999695
AYACUCHO,VICTOR FAJARDO,VILCANCHOS,51012,PER.5.10.12_1,Vilcanchos,58.09999847
AYACUCHO,VILCAS HUAMAN,ACCOMARCA,51102,PER.5.11.1_1,Accomarca,41.40000153
AYACUCHO,VILCAS HUAMAN,CARHUANCA,51103,PER.5.11.2_1,Carhuanca,47.29999924
AYACUCHO,VILCAS HUAMAN,CONCEPCION,51104,PER.5.11.3_1,Concepcion,55.20000076
AYACUCHO,VILCAS HUAMAN,HUAMBALPA,51105,PER.5.11.4_1,Huambalpa,27.60000038
AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,51106,PER.5.11.5_1,Independencia,40.70000076
AYACUCHO,VILCAS HUAMAN,SAURAMA,51107,PER.5.11.6_1,Saurama,57.59999847
AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,51101,PER.5.11.7_1,Vilcas Huaman,46.90000153
AYACUCHO,VILCAS HUAMAN,VISCHONGO,51108,PER.5.11.8_1,Vischongo,40
CAJAMARCA,CAJABAMBA,CACHACHI,60202,PER.6.1.1_1,Cachachi,76.90000153
CAJAMARCA,CAJABAMBA,CAJABAMBA,60201,PER.6.1.2_1,Cajabamba,28.79999924
CAJAMARCA,CAJABAMBA,CONDEBAMBA,60203,PER.6.1.3_1,Condebamba,55.5
CAJAMARCA,CAJABAMBA,SITACOCHA,60204,PER.6.1.4_1,Sitacocha,72.19999695
CAJAMARCA,CAJAMARCA,ASUNCION,60102,PER.6.2.1_1,Asuncion,58.29999924
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,PER.6.2.2_1,Cajamarca,19.70000076
CAJAMARCA,CAJAMARCA,CHETILLA,60103,PER.6.2.3_1,Chetilla,74.40000153
CAJAMARCA,CAJAMARCA,COSPAN,60104,PER.6.2.4_1,Cospan,73.59999847
CAJAMARCA,CAJAMARCA,ENCAÑADA,60105,PER.6.2.5_1,Encañada,74.90000153
CAJAMARCA,CAJAMARCA,JESUS,60106,PER.6.2.6_1,Jesus,70.5
CAJAMARCA,CAJAMARCA,LLACANORA,60107,PER.6.2.7_1,Llacanora,63.59999847
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,60108,PER.6.2.8_1,Los Baños del Inca,36.70000076
CAJAMARCA,CAJAMARCA,MAGDALENA,60109,PER.6.2.9_1,Magdalena,54.5
CAJAMARCA,CAJAMARCA,MATARA,60110,PER.6.2.10_1,Matara,50.20000076
